health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
NHS Lothian,Corpus uteri,Female,1999,74,18.4271207374833
NHS Lothian,Corpus uteri,Female,2000,58,14.3483380666357
NHS Lothian,Corpus uteri,Female,2001,78,19.2260764754165
NHS Lothian,Corpus uteri,Female,2002,65,16.0232312201567
NHS Lothian,Corpus uteri,Female,2003,61,15.0755755904189
NHS Lothian,Corpus uteri,Female,2004,86,21.1928102159202
NHS Lothian,Corpus uteri,Female,2005,68,16.664420237468
NHS Lothian,Corpus uteri,Female,2006,72,17.5412523966954
NHS Lothian,Corpus uteri,Female,2007,83,20.0599381283836
NHS Lothian,Corpus uteri,Female,2008,82,19.6550773619051
NHS Lothian,Corpus uteri,Female,2009,109,25.9309570426338
NHS Lothian,Corpus uteri,Female,2010,117,27.5667078989221
NHS Lothian,Corpus uteri,Female,2011,95,22.1227603616023
NHS Lothian,Corpus uteri,Female,2012,95,21.92015985565
NHS Lothian,Corpus uteri,Female,2013,103,23.582097753519
NHS Lothian,Corpus uteri,Female,2014,124,28.1158099280553
NHS Lothian,Corpus uteri,Female,2015,100,22.4096666337992
NHS Lothian,Corpus uteri,Female,2016,122,26.9577514583702
NHS Lothian,Corpus uteri,Female,2017,111,24.2921359134062
NHS Lothian,Corpus uteri,Female,2018,115,24.9549183974168
NHS Lothian,Ovary,Female,1994,97,24.7496332206417
NHS Lothian,Ovary,Female,1995,91,23.0553683538467
NHS Lothian,Ovary,Female,1996,106,26.7770081493046
NHS Lothian,Ovary,Female,1997,114,28.6499106575154
NHS Lothian,Ovary,Female,1998,89,22.2768993559723
NHS Lothian,Ovary,Female,1999,99,24.6524993650114
NHS Lothian,Ovary,Female,2000,103,25.4806693252323
NHS Lothian,Ovary,Female,2001,98,24.1558396742412
NHS Lothian,Ovary,Female,2002,94,23.172057456842
NHS Lothian,Ovary,Female,2003,98,24.21977717805
NHS Lothian,Ovary,Female,2004,102,25.1356586281845
NHS Lothian,Ovary,Female,2005,91,22.300915317788
NHS Lothian,Ovary,Female,2006,99,24.1192220454562
NHS Lothian,Ovary,Female,2007,101,24.4102861562258
NHS Lothian,Ovary,Female,2008,93,22.2917340811851
NHS Lothian,Ovary,Female,2009,72,17.1287055694462
NHS Lothian,Ovary,Female,2010,109,25.6818047947223
NHS Lothian,Ovary,Female,2011,104,24.218600816912
NHS Lothian,Ovary,Female,2012,102,23.5353295292242
NHS Lothian,Ovary,Female,2013,107,24.4979073750149
NHS Lothian,Ovary,Female,2014,94,21.3135978486871
NHS Lothian,Ovary,Female,2015,94,21.0650866357712
NHS Lothian,Ovary,Female,2016,87,19.2239703022804
NHS Lothian,Ovary,Female,2017,97,21.2282629153189
NHS Lothian,Ovary,Female,2018,80,17.3599432329856
NHS Lothian,Uterus,Female,1994,132,33.6799132487083
NHS Lothian,Uterus,Female,1995,114,28.8825493663574
NHS Lothian,Uterus,Female,1996,136,34.3554066821266
NHS Lothian,Uterus,Female,1997,135,33.9275257786367
NHS Lothian,Uterus,Female,1998,121,30.2865710345242
NHS Lothian,Uterus,Female,1999,127,31.6249234278429
NHS Lothian,Uterus,Female,2000,112,27.7071355769516
NHS Lothian,Uterus,Female,2001,130,32.0434607923608
NHS Lothian,Uterus,Female,2002,111,27.3627486990369
NHS Lothian,Uterus,Female,2003,111,27.4326047628933
NHS Lothian,Uterus,Female,2004,135,33.2677834784794
NHS Lothian,Uterus,Female,2005,122,29.8979304260455
NHS Lothian,Uterus,Female,2006,128,31.1844487052363
NHS Lothian,Uterus,Female,2007,141,34.0777262180974
NHS Lothian,Uterus,Female,2008,142,34.0368412852503
NHS Lothian,Uterus,Female,2009,170,40.4427770389702
NHS Lothian,Uterus,Female,2010,161,37.933674972021
NHS Lothian,Uterus,Female,2011,161,37.4922570338734
NHS Lothian,Uterus,Female,2012,139,32.0726549466879
NHS Lothian,Uterus,Female,2013,164,37.5481944813312
NHS Lothian,Uterus,Female,2014,195,44.2143785158934
NHS Lothian,Uterus,Female,2015,152,34.0626932833747
NHS Lothian,Uterus,Female,2016,176,38.8898709563373
NHS Lothian,Uterus,Female,2017,136,29.7633376957049
NHS Lothian,Uterus,Female,2018,156,33.851889304322
NHS Lothian,Vagina,Female,1994,4,1.02060343177904
NHS Lothian,Vagina,Female,1995,4,1.01342278478447
NHS Lothian,Vagina,Female,1996,6,1.51567970656441
NHS Lothian,Vagina,Female,1997,4,1.00526002307072
NHS Lothian,Vagina,Female,1998,2,0.500604479909491
NHS Lothian,Vagina,Female,1999,1,0.249015145101125
NHS Lothian,Vagina,Female,2000,3,0.742155417239776
NHS Lothian,Vagina,Female,2001,3,0.739464479823712
NHS Lothian,Vagina,Female,2002,2,0.493022499081746
NHS Lothian,Vagina,Female,2003,2,0.494281166898979
NHS Lothian,Vagina,Female,2004,4,0.985712103066057
NHS Lothian,Vagina,Female,2005,2,0.490130006984353
NHS Lothian,Vagina,Female,2006,4,0.974514022038635
NHS Lothian,Vagina,Female,2007,2,0.483372003093581
NHS Lothian,Vagina,Female,2008,1,0.239696065389087
NHS Lothian,Vagina,Female,2009,1,0.23789868846453
NHS Lothian,Vagina,Female,2010,1,0.235612888024975
NHS Lothian,Vagina,Female,2011,2,0.465742323402155
NHS Lothian,Vagina,Female,2012,1,0.230738524796316
NHS Lothian,Vagina,Female,2013,6,1.37371443224383
NHS Lothian,Vagina,Female,2014,4,0.906961610582428
NHS Lothian,Vagina,Female,2015,4,0.896386665351966
NHS Lothian,Vagina,Female,2016,0,0
NHS Lothian,Vagina,Female,2017,3,0.656544213875843
NHS Lothian,Vagina,Female,2018,5,1.0849964520616
NHS Lothian,Vulva,Female,1994,15,3.8272628691714
NHS Lothian,Vulva,Female,1995,15,3.80033544294176
NHS Lothian,Vulva,Female,1996,23,5.81010554183023
NHS Lothian,Vulva,Female,1997,18,4.52367010381823
NHS Lothian,Vulva,Female,1998,12,3.00362687945694
NHS Lothian,Vulva,Female,1999,15,3.73522717651688
NHS Lothian,Vulva,Female,2000,13,3.21600680803903
NHS Lothian,Vulva,Female,2001,9,2.21839343947113
NHS Lothian,Vulva,Female,2002,14,3.45115749357222
NHS Lothian,Vulva,Female,2003,15,3.70710875174234
NHS Lothian,Vulva,Female,2004,16,3.94284841226423
NHS Lothian,Vulva,Female,2005,11,2.69571503841394
NHS Lothian,Vulva,Female,2006,17,4.1416845936642
NHS Lothian,Vulva,Female,2007,10,2.4168600154679
NHS Lothian,Vulva,Female,2008,18,4.31452917700356
NHS Lothian,Vulva,Female,2009,26,6.18536590007779
NHS Lothian,Vulva,Female,2010,16,3.7698062083996
NHS Lothian,Vulva,Female,2011,14,3.26019626381508
NHS Lothian,Vulva,Female,2012,12,2.76886229755579
NHS Lothian,Vulva,Female,2013,21,4.80800051285339
NHS Lothian,Vulva,Female,2014,17,3.85458684497532
NHS Lothian,Vulva,Female,2015,20,4.48193332675983
NHS Lothian,Vulva,Female,2016,22,4.86123386954216
NHS Lothian,Vulva,Female,2017,22,4.81465756842285
NHS Lothian,Vulva,Female,2018,12,2.60399148494784
NHS Lothian,Head and neck,All,1994,114,15.1529249132694
NHS Lothian,Head and neck,All,1995,120,15.8305080273868
NHS Lothian,Head and neck,All,1996,152,19.9752937156675
NHS Lothian,Head and neck,All,1997,122,15.9523000078454
NHS Lothian,Head and neck,All,1998,134,17.4497343473278
NHS Lothian,Head and neck,All,1999,133,17.2349000246213
NHS Lothian,Head and neck,All,2000,123,15.8403090792015
NHS Lothian,Head and neck,All,2001,157,20.1493878179625
NHS Lothian,Head and neck,All,2002,144,18.4660365986586
NHS Lothian,Head and neck,All,2003,151,19.3860651423143
NHS Lothian,Head and neck,All,2004,136,17.3955308834627
NHS Lothian,Head and neck,All,2005,126,16.0048776770063
NHS Lothian,Head and neck,All,2006,143,18.0330142876959
NHS Lothian,Head and neck,All,2007,171,21.336327905671
NHS Lothian,Head and neck,All,2008,157,19.4081143224467
NHS Lothian,Head and neck,All,2009,212,25.9641645540165
NHS Lothian,Head and neck,All,2010,182,22.0467099525148
NHS Lothian,Head and neck,All,2011,212,25.3403616978042
NHS Lothian,Head and neck,All,2012,194,22.9928651006234
NHS Lothian,Head and neck,All,2013,196,23.0664218801488
NHS Lothian,Head and neck,All,2014,174,20.2768843518389
NHS Lothian,Head and neck,All,2015,164,18.8983636782669
NHS Lothian,Head and neck,All,2016,182,20.6818181818182
NHS Lothian,Head and neck,All,2017,197,22.1485187475406
NHS Lothian,Head and neck,All,2018,196,21.8318723058244
NHS Lothian,Head and neck,Male,1994,81,22.4747159445624
NHS Lothian,Head and neck,Male,1995,81,22.2939052316364
NHS Lothian,Head and neck,Male,1996,100,27.3914067678688
NHS Lothian,Head and neck,Male,1997,85,23.1687804771678
NHS Lothian,Head and neck,Male,1998,95,25.7869778476288
NHS Lothian,Head and neck,Male,1999,102,27.5595231662109
NHS Lothian,Head and neck,Male,2000,87,23.3700090256587
NHS Lothian,Head and neck,Male,2001,119,31.8623972839314
NHS Lothian,Head and neck,Male,2002,104,27.7964126591278
NHS Lothian,Head and neck,Male,2003,95,25.3819312710737
NHS Lothian,Head and neck,Male,2004,97,25.7970490303501
NHS Lothian,Head and neck,Male,2005,83,21.887897047771
NHS Lothian,Head and neck,Male,2006,99,25.8803907677588
NHS Lothian,Head and neck,Male,2007,123,31.7263793236865
NHS Lothian,Head and neck,Male,2008,101,25.7820776270278
NHS Lothian,Head and neck,Male,2009,130,32.81477573625
NHS Lothian,Head and neck,Male,2010,121,30.1674166967925
NHS Lothian,Head and neck,Male,2011,140,34.3821527156989
NHS Lothian,Head and neck,Male,2012,130,31.6803501409776
NHS Lothian,Head and neck,Male,2013,135,32.6917674864632
NHS Lothian,Head and neck,Male,2014,118,28.2914595755802
NHS Lothian,Head and neck,Male,2015,110,26.0933096753992
NHS Lothian,Head and neck,Male,2016,123,28.7759685569905
NHS Lothian,Head and neck,Male,2017,147,33.9874963006807
NHS Lothian,Head and neck,Male,2018,136,31.1256262315792
NHS Lothian,Head and neck,Female,1994,33,8.41997831217707
NHS Lothian,Head and neck,Female,1995,39,9.88087215164859
NHS Lothian,Head and neck,Female,1996,52,13.1358907902249
NHS Lothian,Head and neck,Female,1997,37,9.29865521340414
NHS Lothian,Head and neck,Female,1998,39,9.76178735823507
NHS Lothian,Head and neck,Female,1999,31,7.71946949813488
NHS Lothian,Head and neck,Female,2000,36,8.90586500687731
NHS Lothian,Head and neck,Female,2001,38,9.36655007776701
NHS Lothian,Head and neck,Female,2002,40,9.86044998163491
NHS Lothian,Head and neck,Female,2003,56,13.8398726731714
NHS Lothian,Head and neck,Female,2004,39,9.61069300489406
NHS Lothian,Head and neck,Female,2005,43,10.5377951501636
NHS Lothian,Head and neck,Female,2006,44,10.719654242425
NHS Lothian,Head and neck,Female,2007,48,11.6009280742459
NHS Lothian,Head and neck,Female,2008,56,13.4229796617889
NHS Lothian,Head and neck,Female,2009,82,19.5076924540915
NHS Lothian,Head and neck,Female,2010,61,14.3723861695235
NHS Lothian,Head and neck,Female,2011,72,16.7667236424776
NHS Lothian,Head and neck,Female,2012,64,14.7672655869642
NHS Lothian,Head and neck,Female,2013,61,13.9660967278122
NHS Lothian,Head and neck,Female,2014,56,12.697462548154
NHS Lothian,Head and neck,Female,2015,54,12.1012199822515
NHS Lothian,Head and neck,Female,2016,59,13.0369453774085
NHS Lothian,Head and neck,Female,2017,50,10.9424035645974
NHS Lothian,Head and neck,Female,2018,60,13.0199574247392
NHS Lothian,Larynx,All,1994,40,5.31681575904191
NHS Lothian,Larynx,All,1995,35,4.61723150798781
NHS Lothian,Larynx,All,1996,60,7.88498436144768
NHS Lothian,Larynx,All,1997,39,5.09950574021287
NHS Lothian,Larynx,All,1998,47,6.12042921137618
NHS Lothian,Larynx,All,1999,49,6.349700009071
NHS Lothian,Larynx,All,2000,45,5.79523502897618
NHS Lothian,Larynx,All,2001,54,6.93036268898072
NHS Lothian,Larynx,All,2002,40,5.12945461073851
NHS Lothian,Larynx,All,2003,48,6.16245779358334
NHS Lothian,Larynx,All,2004,46,5.88378250470063
NHS Lothian,Larynx,All,2005,34,4.31877651601758
NHS Lothian,Larynx,All,2006,40,5.04419980075411
NHS Lothian,Larynx,All,2007,45,5.61482313307131
NHS Lothian,Larynx,All,2008,36,4.45026825228076
NHS Lothian,Larynx,All,2009,53,6.49104113850412
NHS Lothian,Larynx,All,2010,49,5.93565267952321
NHS Lothian,Larynx,All,2011,55,6.57415044046808
NHS Lothian,Larynx,All,2012,54,6.40007585275085
NHS Lothian,Larynx,All,2013,43,5.06049051452243
NHS Lothian,Larynx,All,2014,41,4.77788654267468
NHS Lothian,Larynx,All,2015,36,4.14842129522932
NHS Lothian,Larynx,All,2016,38,4.31818181818182
NHS Lothian,Larynx,All,2017,32,3.59772893361066
NHS Lothian,Larynx,All,2018,32,3.56438731523664
NHS Lothian,Larynx,Male,1994,32,8.87890012624686
NHS Lothian,Larynx,Male,1995,27,7.43130174387881
NHS Lothian,Larynx,Male,1996,47,12.8739611808983
NHS Lothian,Larynx,Male,1997,35,9.54008607883382
NHS Lothian,Larynx,Male,1998,35,9.50046552281062
NHS Lothian,Larynx,Male,1999,44,11.8884217579733
NHS Lothian,Larynx,Male,2000,30,8.05862380195126
NHS Lothian,Larynx,Male,2001,50,13.3875618840048
NHS Lothian,Larynx,Male,2002,37,9.889108349882
NHS Lothian,Larynx,Male,2003,36,9.6184160606174
NHS Lothian,Larynx,Male,2004,37,9.84011148580364
NHS Lothian,Larynx,Male,2005,19,5.01048245671866
NHS Lothian,Larynx,Male,2006,32,8.36537883402304
NHS Lothian,Larynx,Male,2007,37,9.54370760143414
NHS Lothian,Larynx,Male,2008,28,7.14750666887899
NHS Lothian,Larynx,Male,2009,32,8.07748325815384
NHS Lothian,Larynx,Male,2010,34,8.47679477430534
NHS Lothian,Larynx,Male,2011,47,11.5425798402703
NHS Lothian,Larynx,Male,2012,42,10.2351900455466
NHS Lothian,Larynx,Male,2013,34,8.23348218177591
NHS Lothian,Larynx,Male,2014,34,8.15177648787903
NHS Lothian,Larynx,Male,2015,27,6.40472146577981
NHS Lothian,Larynx,Male,2016,25,5.84877409694928
NHS Lothian,Larynx,Male,2017,22,5.08656407221071
NHS Lothian,Larynx,Male,2018,27,6.17935226656352
NHS Lothian,Larynx,Female,1994,8,2.04120686355808
NHS Lothian,Larynx,Female,1995,8,2.02684556956894
NHS Lothian,Larynx,Female,1996,13,3.28397269755622
NHS Lothian,Larynx,Female,1997,4,1.00526002307072
NHS Lothian,Larynx,Female,1998,12,3.00362687945694
NHS Lothian,Larynx,Female,1999,5,1.24507572550563
NHS Lothian,Larynx,Female,2000,15,3.71077708619888
NHS Lothian,Larynx,Female,2001,4,0.985952639764949
NHS Lothian,Larynx,Female,2002,3,0.739533748622618
NHS Lothian,Larynx,Female,2003,12,2.96568700139387
NHS Lothian,Larynx,Female,2004,9,2.21785223189863
NHS Lothian,Larynx,Female,2005,15,3.67597505238264
NHS Lothian,Larynx,Female,2006,8,1.94902804407727
NHS Lothian,Larynx,Female,2007,8,1.93348801237432
NHS Lothian,Larynx,Female,2008,8,1.91756852311269
NHS Lothian,Larynx,Female,2009,21,4.99587245775514
NHS Lothian,Larynx,Female,2010,15,3.53419332037462
NHS Lothian,Larynx,Female,2011,8,1.86296929360862
NHS Lothian,Larynx,Female,2012,12,2.76886229755579
NHS Lothian,Larynx,Female,2013,9,2.06057164836574
NHS Lothian,Larynx,Female,2014,7,1.58718281851925
NHS Lothian,Larynx,Female,2015,9,2.01686999704192
NHS Lothian,Larynx,Female,2016,13,2.87254728654764
NHS Lothian,Larynx,Female,2017,10,2.18848071291948
NHS Lothian,Larynx,Female,2018,5,1.0849964520616
NHS Lothian,"Lip, oral cavity and pharynx",All,1994,69,9.17150718434729
NHS Lothian,"Lip, oral cavity and pharynx",All,1995,78,10.2898302178014
NHS Lothian,"Lip, oral cavity and pharynx",All,1996,86,11.301810918075
NHS Lothian,"Lip, oral cavity and pharynx",All,1997,81,10.5912811527498
NHS Lothian,"Lip, oral cavity and pharynx",All,1998,80,10.417751849151
NHS Lothian,"Lip, oral cavity and pharynx",All,1999,79,10.2372714431961
NHS Lothian,"Lip, oral cavity and pharynx",All,2000,74,9.52994204764971
NHS Lothian,"Lip, oral cavity and pharynx",All,2001,96,12.3206447804102
NHS Lothian,"Lip, oral cavity and pharynx",All,2002,103,13.2083456226517
NHS Lothian,"Lip, oral cavity and pharynx",All,2003,99,12.7100691992656
NHS Lothian,"Lip, oral cavity and pharynx",All,2004,82,10.4884818562055
NHS Lothian,"Lip, oral cavity and pharynx",All,2005,89,11.3050326448695
NHS Lothian,"Lip, oral cavity and pharynx",All,2006,100,12.6104995018853
NHS Lothian,"Lip, oral cavity and pharynx",All,2007,117,14.5985401459854
NHS Lothian,"Lip, oral cavity and pharynx",All,2008,115,14.2161346947858
NHS Lothian,"Lip, oral cavity and pharynx",All,2009,157,19.2281784668896
NHS Lothian,"Lip, oral cavity and pharynx",All,2010,128,15.5053784281423
NHS Lothian,"Lip, oral cavity and pharynx",All,2011,143,17.092791145217
NHS Lothian,"Lip, oral cavity and pharynx",All,2012,131,15.5261099390808
NHS Lothian,"Lip, oral cavity and pharynx",All,2013,150,17.6528738878689
NHS Lothian,"Lip, oral cavity and pharynx",All,2014,129,15.0328625367082
NHS Lothian,"Lip, oral cavity and pharynx",All,2015,121,13.9433049089652
NHS Lothian,"Lip, oral cavity and pharynx",All,2016,138,15.6818181818182
NHS Lothian,"Lip, oral cavity and pharynx",All,2017,162,18.213502726404
NHS Lothian,"Lip, oral cavity and pharynx",All,2018,155,17.2650010581775
NHS Lothian,"Lip, oral cavity and pharynx",Male,1994,46,12.7634189314799
NHS Lothian,"Lip, oral cavity and pharynx",Male,1995,51,14.0369032939933
NHS Lothian,"Lip, oral cavity and pharynx",Male,1996,51,13.9696174516131
NHS Lothian,"Lip, oral cavity and pharynx",Male,1997,49,13.3561205103673
NHS Lothian,"Lip, oral cavity and pharynx",Male,1998,56,15.200744836497
NHS Lothian,"Lip, oral cavity and pharynx",Male,1999,55,14.8605271974667
NHS Lothian,"Lip, oral cavity and pharynx",Male,2000,55,14.7741436369106
NHS Lothian,"Lip, oral cavity and pharynx",Male,2001,66,17.6715816868863
NHS Lothian,"Lip, oral cavity and pharynx",Male,2002,66,17.6400311106003
NHS Lothian,"Lip, oral cavity and pharynx",Male,2003,57,15.2291587626442
NHS Lothian,"Lip, oral cavity and pharynx",Male,2004,56,14.8931417082434
NHS Lothian,"Lip, oral cavity and pharynx",Male,2005,61,16.0862857820968
NHS Lothian,"Lip, oral cavity and pharynx",Male,2006,65,16.9921757566093
NHS Lothian,"Lip, oral cavity and pharynx",Male,2007,82,21.1509195491243
NHS Lothian,"Lip, oral cavity and pharynx",Male,2008,68,17.3582304815633
NHS Lothian,"Lip, oral cavity and pharynx",Male,2009,96,24.2324497744615
NHS Lothian,"Lip, oral cavity and pharynx",Male,2010,85,21.1919869357633
NHS Lothian,"Lip, oral cavity and pharynx",Male,2011,85,20.8748784345315
NHS Lothian,"Lip, oral cavity and pharynx",Male,2012,84,20.4703800910932
NHS Lothian,"Lip, oral cavity and pharynx",Male,2013,100,24.2161240640468
NHS Lothian,"Lip, oral cavity and pharynx",Male,2014,80,19.1806505597154
NHS Lothian,"Lip, oral cavity and pharynx",Male,2015,81,19.2141643973394
NHS Lothian,"Lip, oral cavity and pharynx",Male,2016,95,22.2253415684073
NHS Lothian,"Lip, oral cavity and pharynx",Male,2017,122,28.2073098549867
NHS Lothian,"Lip, oral cavity and pharynx",Male,2018,105,24.0308143699693
NHS Lothian,"Lip, oral cavity and pharynx",Female,1994,23,5.86846973272948
NHS Lothian,"Lip, oral cavity and pharynx",Female,1995,27,6.84060379729517
NHS Lothian,"Lip, oral cavity and pharynx",Female,1996,35,8.84146495495905
NHS Lothian,"Lip, oral cavity and pharynx",Female,1997,32,8.04208018456574
NHS Lothian,"Lip, oral cavity and pharynx",Female,1998,24,6.00725375891389
NHS Lothian,"Lip, oral cavity and pharynx",Female,1999,24,5.976363482427
NHS Lothian,"Lip, oral cavity and pharynx",Female,2000,19,4.70031764251858
NHS Lothian,"Lip, oral cavity and pharynx",Female,2001,30,7.39464479823712
NHS Lothian,"Lip, oral cavity and pharynx",Female,2002,37,9.12091623301229
NHS Lothian,"Lip, oral cavity and pharynx",Female,2003,42,10.3799045048786
NHS Lothian,"Lip, oral cavity and pharynx",Female,2004,26,6.40712866992937
